dataset;colCounts_min;colMeans_entropy;colSums_entropy;colSums_max;colSums_skewness;nusers;ratings_kurtosis;ratings_sd;rowMeans_min;rowMeans_skewness;rowSums_entropy;rowSums_kurtosis;BiasedMatrixFactorization.NMAE;BiasedMatrixFactorization.RMSE;LatentFeatureLogLinearModel.NMAE;LatentFeatureLogLinearModel.RMSE;SigmoidCombinedAsymmetricFactorModel.NMAE;SigmoidItemAsymmetricFactorModel.MAE;UserItemBaseline.RMSE
amazon-office.csv;-0.0382261532808471;0.0993334723251158;0.0183461059639692;-0.0794140505539364;-0.0143659390386243;0.0323454702116218;-0.0825804476864151;0.179165830521416;-0.0275128462363579;-0.0379973499100088;-0.0992469063607103;-0.0327874353887194;-0.0734499521630296;-0.0424920905214016;0.0370809548504172;-0.0561828752185476;-0.0556741506457542;0.216733439015134;0.163434038822925
amazon-pet-supplies.csv;-0.0382261532808471;0.0403835434635956;0.0433534349808081;-0.0795959473457846;-0.0370465029638701;-0.0022953019689005;-0.0100668959440344;0.0976873627854359;-0.0275128462363579;-0.0408582507737274;-0.0695837146604631;-0.0334111271488135;-0.155173066264774;0.362467886232643;0.049515863079743;0.265197804327399;-0.181498736371322;0.12041590790606;0.125117588365632
amazon-phones.csv;-0.0382261532808471;0.215496254888263;0.102034662635148;0.0628977472552988;0.202666895620803;0.310526344510287;-0.156615145572253;0.228268821775009;-0.0275128462363579;-0.0246798217325548;-0.0881022012517518;-0.0321128801999488;-0.215145483659513;-0.0121828307336948;-0.0720294504028576;0.189820182222243;-0.185769928915509;0.292552579671995;0.225654499461577
amazon-sports.csv;-0.0382261532808471;0.0031182208892513;-0.0242821046278523;-0.0717578492243258;0.0405319767347083;0.254852550414457;0.0686336474565645;0.0104419272496892;-0.0275128462363579;-0.0432412389266623;-0.0720871924254988;-0.0326592725059231;-0.0938163842913042;-0.0468806000752008;0.116342005996385;-0.0401686467895286;-0.0772784498885126;0.0421811331312381;-0.00727100976618825
amazon-tools.csv;-0.0382261532808471;0.0654742186691212;-0.0233509019978102;-0.0762462116205801;0.0142327753269813;0.0947345449042826;0.0219867908118608;0.074857984506152;-0.0275128462363579;-0.0419639483569445;-0.0739111907398168;-0.0324776245343827;-0.126347779708719;-0.0451273418801211;0.199386246363581;0.00868524286987718;-0.106469172867316;0.0843805173362145;0.0516925849212696
amazon-toys.csv;-0.0382261532808471;0.010949933489715;-0.0586768366646871;-0.0052828398398018;0.5247459645573;0.121578380552915;0.0390737158777765;0.0481164540933605;-0.0275128462363579;-0.042062704444297;-0.0536828287310833;0.0676275499941542;-0.183957722770419;-0.0245083290567457;0.011124286261086;0.0374109463228428;-0.162998682010415;0.0389413923884459;0.0341415421953467
bookcrossing.csv;-0.0382261532808471;-0.18199901765706;-0.221689733060862;-0.116821007682719;-0.0295228122382351;-0.138776573446114;0.0522058348710609;-0.379111813545967;-0.0275128462363579;-0.0416892850369409;0.341376828921522;-0.00635046098936626;0.0766071879652768;-0.0653151295155295;-0.0428886147571311;-0.0988325594896907;0.112083518269736;-0.242103815229899;-0.404556268776538
flixter.csv;-0.0382261532808471;0.0942690873009429;0.34920933166879;0.197503735518965;-0.104037185378253;-0.124410264623703;-0.0541815983515378;-0.151427881277228;-0.0275128462363579;-0.0380321790219256;0.597226002765162;-0.0239573702989374;0.101993743598413;-0.0611403595293543;-0.145848719937671;-0.105973088486531;0.135138461073518;-0.193855805661407;-0.18056214851059
jester1.csv;0.704081137858392;-0.269110661985387;-0.396381297592544;0.106408877242987;-0.158934096079789;-0.149646639368843;-0.201601997738336;0.0720191274040636;-0.0275128462363579;-0.0251336217854933;-0.203956803087082;-0.0343509657734105;0.187213622704224;-0.0544304263817533;-0.131249324306981;-0.10515966924596;0.233241552343435;0.0331605545323121;0.0457175063095333
jester2.csv;0.672060380252104;-0.273333047096183;-0.397640910013308;0.0898798921447812;-0.159014485594237;-0.149951832624493;-0.207666143930496;0.0874400222135576;-0.0275128462363579;-0.0257056690410625;-0.202275485673794;-0.0343509374247548;0.188773172505003;-0.054189412736399;-0.131018865939652;-0.105134321648146;0.238370925172947;0.0450351666813343;0.0663212256603483
jester3.csv;-0.0382261532808471;-0.263128551242324;-0.159380153213093;0.0694743793138104;-0.153115198055999;-0.149655900121712;-0.22411028350012;0.12141850601336;-0.0275128462363579;-0.0268300686291839;-0.206412943333077;-0.0343508250609064;0.254925831409505;-0.0487178542692744;-0.123227411776103;-0.10474874568909;0.271046894347011;0.125554566027216;0.0930182871241062
movielens100k.csv;-0.0382261532808471;-0.0348731167602779;-0.133824035239861;-0.118583280497248;-0.146839759171637;-0.154593939345791;-0.120644606168292;-0.0966644672721515;0.986271766075519;-0.0288065398684955;-0.0580816470136278;-0.0343464804720321;0.182415643174162;-0.0554443228101448;-0.134254205002743;-0.105423645791464;0.176735595660083;-0.057167810245539;-0.12541532353785
movielens10m.csv;-0.0382261532808471;-0.203714951008413;0.0596222958267308;0.2232244143455;-0.12794889765121;-0.14040749492354;-0.0800026549274228;-0.154947769613355;-0.0275128462363579;-0.0297205634017879;0.0387171636637729;-0.0342616564863775;0.0968840192710019;-0.0623792336835267;-0.147534225558784;-0.106162608494514;0.126379554463506;-0.218374114793205;-0.18563916366004
movielens1m.csv;-0.0382261532808471;-0.140908891971895;-0.132098242924297;-0.0896238938574159;-0.143248215088388;-0.153545004737534;-0.112169676969752;-0.104765724103367;0.00419069843336132;-0.0310286549479741;-0.0124403761314288;-0.0343347565383994;0.140625530502232;-0.0589157423796191;-0.141672044529511;-0.105891883760409;0.147720614691588;-0.153860842892512;-0.129332802015315
movielens20m.csv;-0.0382261532808471;-0.150074779948168;0.27380485126113;0.554855338028741;-0.110490847129163;-0.12628690474391;-0.067440201105225;-0.161792270701794;-0.0275128462363579;-0.0305362453235578;0.0499378533598872;-0.0342555643351358;0.0915090021855817;-0.0628074549944778;-0.148206282122222;-0.106189020874231;0;-0.222614120637102;-0.181487006047369
movielens_latest.csv;-0.0382261532808471;-0.150214274708632;0.278163014721646;0.603438317524197;-0.109941778970861;-0.107648713520438;-0.0694322240546011;-0.156870653989669;-0.0275128462363579;-0.0344255078053186;0.199856462252195;-0.0342200103529354;0.0953690634279901;-0.0624582279107212;-0.147341998726716;-0.106133368882733;0;-0.214909405920764;-0.182407243916132
movietweetings_latest.csv;-0.0382261532808471;-0.0607502134261639;0.143800581915887;-0.0946910187731872;-0.0866572082504449;-0.147167638723156;0.0386079300496581;-0.282634291245885;-0.0275128462363579;-0.0444540253950609;0.32345112011591;-0.0341466225665106;0.07956463446993;-0.0634397605540732;-0.136100010252899;-0.105286229517497;0.0996680347454757;-0.270127323060234;-0.285251402005927
movietweetings_recsys2014.csv;-0.0382261532808471;-0.0500110826311746;0.110451467762766;-0.0977501920906342;-0.0729782249473349;-0.149660839189909;0.0391328747089882;-0.28744792502845;-0.0275128462363579;0.536324371910317;0.238962790360021;-0.034175509284898;-0.147252291615358;-0.0559456607388131;-0.091121032993076;-0.0690596427808835;-0.132949540920145;-0.286238724053271;-0.230974737700658
tripadvisor.csv;-0.0382261532808471;0.149812797452109;-0.104308901779315;-0.0775360252355037;-0.126876816753582;0.00542898910159755;-0.0205629554553642;-0.037719161297338;-0.0275128462363579;-0.0302011372575236;-0.0780158660136026;0.980843581960289;-0.170589775534475;-0.058756814773985;0.0552846588835407;-0.0210731010012444;-0.123220668066838;-0.0944292105633504;0.000895639352280571
yahoo-movies.csv;-0.0382261532808471;0.0814033863988006;0.134788660416979;-0.077559648195484;-0.0578530396122272;-0.15321532193541;0.0693934431191593;-0.0186555548342094;-0.0275128462363579;-0.0427242677961426;-0.0424524335638581;-0.0339263616385902;0.156919460728183;-0.0550737273974984;-0.115649014548211;-0.103923923076089;0.187821362544087;-0.0604041121263889;-0.0416893843516843
yahoo-music.csv;-0.0382261532808471;0.511232507426139;0.147999873786373;-0.10106213107987;-0.118397583571562;-0.153526277437289;-0.295184516432654;0.47877845509537;-0.0275128462363579;-0.0407459772642364;0.135574650332829;-0.0338519087691474;0.23412997598422;-0.0481649861318431;-0.111681746199151;-0.103757482990203;0.267068293166358;0.206544423873019;0.349462526220705
yelp.csv;-0.0382261532808471;-0.0206728319956128;-0.0770167465631188;-0.0752162505654396;-0.0761266929083213;-0.0411198765009768;-0.13833900075777;0.130721086765585;-0.0275128462363579;-0.0232419570191232;0.187801848050686;-0.0325359850496114;0.232265494351862;0.625495307118929;0.57595138436647;0.580856842518225;-0.158699130616895;0.273565624508964;0.348892459187546
